commentCount,comment_description_cosine,comment_title_cosine,comment_total_words,comment_unique_words,dislikeCount,keyword,keyword_decription_cosine,keyword_title_cosine,likeCount,negative_comment_count,neutral_comment_count,postive_comment_count,rank,video_id,viewCount
2925.0,4.260005569783454,3.8538845668011943,1311.0,1175.0,2963.0,abnormal insulin,0.038098269714312925,0.0,2963.0,9.0,42.0,49.0,49.0,zGbn3NWPVwc,8975378.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.0,0.6815813988383661,0.0,0.0,0.0,0.0,0.0,gIYL-DS6LUw,0.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.036320830995540565,0.31692345492973734,0.0,0.0,0.0,0.0,1.0,VXQ0aQHe9VQ,438.0
59.0,2.4054208569209603,2.492348109899044,885.0,740.0,35.0,abnormal insulin secretion,0.0420634939864504,0.08617495643030122,35.0,4.0,11.0,36.0,2.0,OlHez8gwMgw,400556.0
74.0,0.387881153837906,1.712252420969626,1178.0,943.0,39.0,abnormal insulin secretion,0.0,0.19041816044142004,39.0,6.0,16.0,43.0,3.0,1c6a0BNsyek,285944.0
0.0,0.0,0.0,0.0,0.0,3.0,abnormal insulin secretion,0.2090790238711627,0.1740574503901882,3.0,0.0,0.0,0.0,4.0,q08gJ7MsxZ0,321.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.10911424831406542,0.1517566922409359,0.0,0.0,0.0,0.0,5.0,oIfXptNyn0o,34.0
48.0,2.3821408949789284,0.2779006951320311,963.0,764.0,31.0,abnormal insulin secretion,0.06551966777717663,0.15766434268752177,31.0,4.0,7.0,21.0,6.0,FkkK5lTmBYQ,248985.0
30.0,1.538787693652113,0.4547369584307683,609.0,488.0,11.0,abnormal insulin secretion,0.15787228431286013,0.0,11.0,4.0,2.0,12.0,7.0,JyV_Cdwg8bQ,53591.0
0.0,0.0,0.0,0.0,0.0,1.0,abnormal insulin secretion,0.0738351878728949,0.0,1.0,0.0,0.0,0.0,8.0,aTIDNJdm_tA,147.0
1.0,0.1244128970987281,0.03854966387223764,30.0,29.0,0.0,abnormal insulin secretion,0.05875243423820886,0.0,0.0,0.0,0.0,1.0,9.0,FNLRoNH0xqY,3464.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.12947267839927634,0.11646554227762553,0.0,0.0,0.0,0.0,10.0,9R9z0sLUteY,52.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.11189143434144684,0.11982160493035467,0.0,0.0,0.0,0.0,11.0,SFNe0YxFf18,37.0
448.0,12.40318239365527,3.108357402021209,3857.0,3026.0,32.0,abnormal insulin secretion,0.0666556604565986,0.0,32.0,20.0,24.0,56.0,12.0,hmyMVtJWL2U,69948.0
10.0,0.6712270876038626,0.053518155774412615,91.0,77.0,10.0,abnormal insulin secretion,0.10399234636800661,0.0,10.0,2.0,1.0,0.0,13.0,OZK3h0WoIyA,26031.0
1147.0,7.2038080292726745,5.995769037115146,4212.0,3153.0,769.0,abnormal insulin secretion,0.06210246983693996,0.11646554227762553,769.0,25.0,22.0,53.0,14.0,5KWAgKR9JBE,694177.0
36.0,0.5812715547181366,0.08456793803828841,107.0,76.0,8.0,abnormal insulin secretion,0.04899971360427653,0.10203374674058541,8.0,0.0,0.0,3.0,15.0,mWRToR6uACM,5448.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.12390900922516024,0.0,0.0,0.0,0.0,0.0,16.0,cL6S-Bs-VAk,73.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.14568422943878642,0.0,0.0,0.0,0.0,0.0,17.0,FFKopz5EPYc,30.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.0841701557701017,0.0,0.0,0.0,0.0,0.0,18.0,y-yHXt9YlRE,1643.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.07655566849433693,0.0,0.0,0.0,0.0,0.0,19.0,BYbSrHOydCM,6.0
5.0,0.006516953060162941,0.0,7.0,7.0,1.0,abnormal insulin secretion,0.08898975847348906,0.0,1.0,0.0,1.0,2.0,20.0,X_aNjxWOocA,1792.0
0.0,0.0,0.0,0.0,0.0,1.0,abnormal insulin secretion,0.20019292419837348,0.0,1.0,0.0,0.0,0.0,21.0,nh7-3Wgb9RE,484.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.10719677598149914,0.0,0.0,0.0,0.0,0.0,22.0,gP4u3F61Mlc,12.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.1527725679156612,0.12201662268009272,0.0,0.0,0.0,0.0,23.0,tGMkHpMSOC8,10.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.13517990429292687,0.0,0.0,0.0,0.0,0.0,24.0,76koRKr22M8,168.0
0.0,0.0,0.0,0.0,0.0,1.0,abnormal insulin secretion,0.1281093006922243,0.13949104151677452,1.0,0.0,0.0,0.0,25.0,u9z-o4qMGFo,155.0
3.0,0.0,0.0,2.0,2.0,0.0,abnormal insulin secretion,0.1714993288240777,0.0,0.0,0.0,1.0,1.0,26.0,sHJCt8gBLjE,1742.0
0.0,0.0,0.0,0.0,0.0,2.0,abnormal insulin secretion,0.12570281120174595,0.10368035211169084,2.0,0.0,0.0,0.0,27.0,sPw1q2jayPo,123.0
31.0,0.24196834245488402,0.0,88.0,88.0,47.0,abnormal insulin secretion,0.0540798645435628,0.0,47.0,0.0,18.0,12.0,28.0,MkDK2mcMgDQ,66604.0
1.0,0.11377143921454419,0.08934628525216035,35.0,31.0,0.0,abnormal insulin secretion,0.028442156972598567,0.0,0.0,0.0,0.0,1.0,29.0,8yszkXYgqXM,966.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.09881041353762685,0.1740574503901882,0.0,0.0,0.0,0.0,30.0,aX2op0cI5-8,17.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.08960909505813548,0.0,0.0,0.0,0.0,0.0,31.0,jK-63yMLNk4,113.0
221.0,9.704009835383799,3.2923121663275445,2920.0,2390.0,39.0,abnormal insulin secretion,0.023509041235377136,0.0,39.0,24.0,30.0,46.0,32.0,8Jdf6n0oobQ,35877.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.11500479042629302,0.0,0.0,0.0,0.0,0.0,33.0,bJOHo_z2Hdc,11.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.0797246019693536,0.0,0.0,0.0,0.0,0.0,34.0,xAp4QBi9AXA,852.0
10.0,1.0213979465925156,0.4518699681383326,264.0,227.0,2.0,abnormal insulin secretion,0.09937301115443258,0.0,2.0,1.0,2.0,5.0,35.0,w5l3ZaGa9XM,8067.0
0.0,0.0,0.0,0.0,0.0,1.0,abnormal insulin secretion,0.021778296214608056,0.0,1.0,0.0,0.0,0.0,36.0,a-RWk1ACmpc,5535.0
106.0,4.34494401119881,4.0873769828993325,3201.0,2555.0,15.0,abnormal insulin secretion,0.0,0.0,15.0,21.0,11.0,67.0,37.0,uLUU0b-VuD0,99987.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.04697608329450162,0.0,0.0,0.0,0.0,0.0,38.0,k87rBc4Cs8k,266.0
34.0,2.173603948379079,0.8524588484362987,377.0,311.0,4.0,abnormal insulin secretion,0.03397756326775652,0.0,4.0,6.0,16.0,5.0,39.0,IvZyy8b0vDA,5475.0
0.0,0.0,0.0,0.0,0.0,2.0,abnormal insulin secretion,0.05296668546076543,0.0,2.0,0.0,0.0,0.0,40.0,FRa3THyvhi8,272.0
0.0,0.0,0.0,0.0,0.0,1.0,abnormal insulin secretion,0.1164700648607559,0.14308205215423003,1.0,0.0,0.0,0.0,41.0,-NyVerQl8VA,3612.0
1.0,0.17029964686041563,0.053011400805914544,65.0,55.0,0.0,abnormal insulin secretion,0.15146449798419312,0.0,0.0,0.0,0.0,1.0,42.0,MhCIrN9JFqU,2684.0
2.0,0.20053447972774202,0.0,35.0,28.0,0.0,abnormal insulin secretion,0.06015929614877466,0.0,0.0,0.0,0.0,2.0,43.0,mdPBr4I-Rxo,55.0
3.0,0.34276435229669716,0.20042981087545997,142.0,99.0,1.0,abnormal insulin secretion,0.0,0.0,1.0,2.0,0.0,1.0,44.0,RycF0ub2Al0,192268.0
2.0,0.3341657775616662,0.17341404650816186,42.0,40.0,0.0,abnormal insulin secretion,0.0829739178505985,0.0,0.0,0.0,0.0,2.0,45.0,Dt5LIF5MfxA,1998.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.10572162218914907,0.0,0.0,0.0,0.0,0.0,46.0,P_NoKv4kr64,142.0
0.0,0.0,0.0,0.0,0.0,0.0,abnormal insulin secretion,0.02976386803042561,0.0,0.0,0.0,0.0,0.0,47.0,4ttRrfvrSR0,250.0
423.0,9.34778074752807,5.286672066187694,3241.0,2462.0,18.0,abnormal insulin secretion,0.04161226909158748,0.0,18.0,20.0,34.0,45.0,48.0,FJC68HbhlYU,40179.0
10.0,0.4063106996835645,0.10917128353064032,112.0,103.0,3.0,abnormal insulin secretion,0.06517692158599984,0.0,3.0,0.0,1.0,6.0,49.0,M0HomhCZ-aQ,11168.0
9.0,0.1842906437005481,0.0,77.0,69.0,5.0,adipose tissue,0.0,0.7323591428422149,5.0,0.0,0.0,9.0,0.0,qxk-3LDmhh0,22571.0
1.0,0.0,0.0,5.0,5.0,1.0,adipose tissue,0.7394106813498715,0.5536419417527537,1.0,0.0,0.0,1.0,1.0,UaNqU9ewKWA,12591.0
13.0,0.6484695507665349,0.9478713398727425,359.0,279.0,15.0,adipose tissue,0.0,0.0,15.0,1.0,4.0,5.0,2.0,oFLo9MEGO5c,55095.0
0.0,0.0,0.0,0.0,0.0,1.0,adipose tissue,0.0,1.0000000000000002,1.0,0.0,0.0,0.0,3.0,9bULdhzdQg0,2804.0
505.0,6.19173942929346,2.8958526317611653,2072.0,1662.0,102.0,adipose tissue,0.1427479278386789,0.0,102.0,14.0,21.0,65.0,4.0,Jvtb0a2RXaY,779130.0
411.0,4.804173357817997,5.665116153866082,2131.0,1811.0,450.0,adipose tissue,0.0,0.0,450.0,33.0,28.0,39.0,5.0,Ymsj3nF2EjM,1944388.0
2.0,0.02694227277068435,0.0,15.0,12.0,5.0,adipose tissue,0.2754112863527449,1.0000000000000002,5.0,0.0,0.0,1.0,6.0,o4NWZx3D3xI,4610.0
0.0,0.0,0.0,0.0,0.0,0.0,adipose tissue,0.24830652564423264,0.45080909963311616,0.0,0.0,0.0,0.0,7.0,_1il8nV5V1Q,170.0
0.0,0.0,0.0,0.0,0.0,1.0,adipose tissue,0.0,0.5275327514657516,1.0,0.0,0.0,0.0,8.0,eQrW8BLHLy4,995.0
508.0,4.172062130140592,0.8560812226825454,1221.0,1113.0,204.0,adipose tissue,0.0,0.0,204.0,33.0,35.0,31.0,9.0,Bav_IBsuXEM,261650.0
25.0,0.3205727176565638,1.3726721322469757,476.0,338.0,8.0,adipose tissue,0.03332308699753391,0.16684170558019024,8.0,1.0,6.0,11.0,10.0,yFqyVA_I2N0,41948.0
75.0,5.058016527833941,0.8677524313490812,1696.0,1278.0,4.0,adipose tissue,0.05730881076668671,0.13872351879496814,4.0,5.0,8.0,28.0,11.0,rMs7XECk4T4,7025.0
4.0,0.4105413894800314,0.0,40.0,37.0,10.0,adipose tissue,0.0,0.0,10.0,0.0,1.0,3.0,12.0,-9bpBVsYxMg,13700.0
7.0,0.6619127222969337,0.6619127222969337,34.0,33.0,2.0,adipose tissue,0.6133555370249718,0.6133555370249718,2.0,0.0,2.0,5.0,13.0,RWz4i88KBZo,57442.0
1.0,0.0,0.0,2.0,2.0,3.0,adipose tissue,0.4443603498975086,0.29711010960966705,3.0,0.0,0.0,1.0,14.0,9nqAeR4ajto,7952.0
3.0,0.035870802663090305,0.0,13.0,12.0,15.0,adipose tissue,0.06765121807785399,0.12286445465630443,15.0,0.0,2.0,0.0,15.0,MF9WekQrItU,11335.0
4.0,0.15236955453742024,0.0,38.0,36.0,3.0,adipose tissue,0.0,0.24337446200171395,3.0,0.0,0.0,4.0,16.0,bF7il9uYDkc,4151.0
13.0,0.39431656239283486,0.14349641602047566,130.0,127.0,7.0,adipose tissue,0.0,0.18554187003013334,7.0,2.0,9.0,2.0,17.0,I1e_17bg7BA,47223.0
10.0,0.3973680036671217,0.37940279584117576,57.0,55.0,2.0,adipose tissue,0.2515272762493653,0.5536419417527537,2.0,0.0,2.0,3.0,18.0,pWVpp5updgI,2140.0
28.0,1.052450727797343,0.28557283440023395,327.0,283.0,8.0,adipose tissue,0.0,0.0,8.0,5.0,2.0,5.0,19.0,clzPVOXY3XI,60674.0
2.0,0.13108533173913803,0.03132831592776356,61.0,55.0,0.0,adipose tissue,0.019490959052025258,0.0,0.0,1.0,0.0,1.0,20.0,AoKOUM1jUy4,6239.0
609.0,10.142128311766337,2.598276089804589,3650.0,2828.0,120.0,adipose tissue,0.05691385318935174,0.0,120.0,16.0,12.0,72.0,21.0,MPL2RYilUms,135807.0
26.0,1.8426259128265,0.9162008219849078,242.0,206.0,56.0,adipose tissue,0.09999435181705356,0.0,56.0,2.0,4.0,6.0,22.0,tFmbqfIBCv8,85201.0
0.0,0.0,0.0,0.0,0.0,1.0,adipose tissue,0.45218855092791227,1.0000000000000002,1.0,0.0,0.0,0.0,23.0,0uSKKKrBmaE,2789.0
6.0,0.08521206329588095,0.0,14.0,14.0,0.0,adipose tissue,0.07904666081189564,0.535503531445756,0.0,0.0,0.0,2.0,24.0,iDrVTLcNiZs,1073.0
0.0,0.0,0.0,0.0,0.0,1.0,adipose tissue,0.0,0.34471210369388616,1.0,0.0,0.0,0.0,25.0,sBZNe372XQk,978.0
1.0,0.0,0.1436460487810017,43.0,37.0,0.0,adipose tissue,0.0,0.5275327514657516,0.0,0.0,0.0,1.0,26.0,1hQthaVTObY,3376.0
0.0,0.0,0.0,0.0,0.0,4.0,adipose tissue,0.17940776735033626,0.44085331315651666,4.0,0.0,0.0,0.0,27.0,fYAxka19b-w,5383.0
1.0,0.0,0.0,3.0,3.0,6.0,adipose tissue,0.0,0.6053485081062916,6.0,0.0,0.0,1.0,28.0,jzeZzX4OfSE,2853.0
5.0,0.20226130869705908,0.20121343082169774,151.0,133.0,0.0,adipose tissue,0.09716954472146302,0.11731814102632483,0.0,0.0,1.0,4.0,29.0,B4PWex6nRvc,3382.0
0.0,0.0,0.0,0.0,0.0,0.0,adipose tissue,0.14402779220338108,0.16412925836990777,0.0,0.0,0.0,0.0,30.0,tFt5WojvO48,318.0
0.0,0.0,0.0,0.0,0.0,0.0,adipose tissue,0.0,0.41443243721101897,0.0,0.0,0.0,0.0,31.0,QFc-5oXgbYY,1617.0
1.0,0.039242701513078286,0.21528271546341884,10.0,10.0,0.0,adipose tissue,0.0,0.3139667936870924,0.0,0.0,1.0,0.0,32.0,deHIQqyAqVs,690.0
1.0,0.0,0.0,1.0,1.0,0.0,adipose tissue,0.0,1.0000000000000002,0.0,0.0,0.0,1.0,33.0,ObkqqbShde0,345.0
23.0,0.7981443825379454,0.0471851110333397,145.0,131.0,8.0,adipose tissue,0.08624438054445661,0.0,8.0,1.0,1.0,9.0,34.0,A7AEQP5LbrM,10264.0
0.0,0.0,0.0,0.0,0.0,3.0,adipose tissue,0.0,0.7323591428422149,3.0,0.0,0.0,0.0,35.0,CNLLe46SvjY,1087.0
0.0,0.0,0.0,0.0,0.0,0.0,adipose tissue,0.1632806020689924,0.4091228607670866,0.0,0.0,0.0,0.0,36.0,EYZQvOrKcfs,499.0
3.0,0.0,0.0,7.0,7.0,2.0,adipose tissue,0.0,1.0000000000000002,2.0,0.0,2.0,1.0,37.0,IitQ9VVcins,9400.0
0.0,0.0,0.0,0.0,0.0,0.0,adipose tissue,0.15116585862025372,0.38987950401106797,0.0,0.0,0.0,0.0,38.0,TccRyTMIh2g,382.0
0.0,0.0,0.0,0.0,0.0,1.0,adipose tissue,0.0,0.4334624195333892,1.0,0.0,0.0,0.0,39.0,iZtlm47GA_8,978.0
3.0,0.24725160288196038,0.1631160621250855,170.0,139.0,0.0,adipose tissue,0.10490250841808724,0.27992778325296924,0.0,1.0,0.0,2.0,40.0,IscZqQC-JKY,3804.0
0.0,0.0,0.0,0.0,0.0,0.0,adipose tissue,0.0,0.40204024416126993,0.0,0.0,0.0,0.0,41.0,cRRekkRKLvI,2672.0
0.0,0.0,0.0,0.0,0.0,0.0,adipose tissue,0.2393016987300505,0.3967149932247657,0.0,0.0,0.0,0.0,42.0,4n7Om_Wx4SA,262.0
0.0,0.0,0.0,0.0,0.0,0.0,adipose tissue,0.1578844763089818,0.340673064510455,0.0,0.0,0.0,0.0,43.0,8dl9TaBftMs,367.0
0.0,0.0,0.0,0.0,0.0,0.0,adipose tissue,0.0,0.3220024178194947,0.0,0.0,0.0,0.0,44.0,9A8fC-M_msc,91.0
0.0,0.0,0.0,0.0,0.0,0.0,adipose tissue,0.0,0.49426498713848704,0.0,0.0,0.0,0.0,45.0,9ad3XkORVOU,49.0
1445.0,8.530249482050367,2.8973982912303056,1895.0,1623.0,406.0,adipose tissue,0.02565198219274133,0.0988045679789734,406.0,16.0,38.0,46.0,46.0,2b5eA5mjIJw,1095504.0
3.0,0.34063672721482763,0.2009113588615259,38.0,36.0,1.0,adipose tissue,0.06721100330554007,0.3143521500523405,1.0,0.0,2.0,1.0,47.0,drDU7X4kAf8,3229.0
0.0,0.0,0.0,0.0,0.0,0.0,adipose tissue,0.0,0.4678350910469624,0.0,0.0,0.0,0.0,48.0,Tn0Sn2tXf44,347.0
36.0,1.2564584721604484,0.75260391272853,785.0,616.0,4.0,adult-onset diabetes ,0.14446571355594476,0.8295194436537312,4.0,8.0,4.0,10.0,0.0,mi1aHDXjp0Q,10946.0
7.0,0.8054926601687564,0.5597122203840532,169.0,151.0,0.0,adult-onset diabetes ,0.04526632280708683,0.8345226628151896,0.0,0.0,1.0,4.0,1.0,u0S9sLmv5Mc,1664.0
26.0,1.3431696444488421,2.1078085617332007,321.0,297.0,3.0,adult-onset diabetes ,0.12043512844869435,0.475381659725807,3.0,7.0,8.0,9.0,2.0,ZWrybTGDFHY,10222.0
9.0,0.37796447300922725,0.28458656282663897,59.0,56.0,3.0,adult-onset diabetes ,0.0,0.40756436764115733,3.0,2.0,5.0,2.0,3.0,2kZFHoQyg-E,1874.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.35681718437823196,0.6497625885091243,0.0,0.0,0.0,0.0,4.0,LuK-KMxy60o,161.0
5.0,0.0,0.05217645958601539,34.0,33.0,0.0,adult-onset diabetes ,0.0,0.5075740020125121,0.0,0.0,2.0,1.0,5.0,fkkawQmcOtw,3918.0
16.0,1.8009760351045077,0.6465439863728226,580.0,441.0,4.0,adult-onset diabetes ,0.10046020951798715,0.4143517181304215,4.0,6.0,2.0,7.0,6.0,6NFT31grPf0,16726.0
0.0,0.0,0.0,0.0,0.0,5.0,adult-onset diabetes ,0.16250221156664818,0.1539945851092128,5.0,0.0,0.0,0.0,7.0,KW8HnpSp6wk,1904.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.018985065941452613,0.37311880593132773,0.0,0.0,0.0,0.0,8.0,yzmE3iM5c0k,20.0
0.0,0.0,0.0,0.0,0.0,4.0,adult-onset diabetes ,0.11913033912638674,0.17422612286249298,4.0,0.0,0.0,0.0,9.0,NDnC0-rw7KA,1374.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.3164652165603175,0.6816019563637803,0.0,0.0,0.0,0.0,10.0,IZPjMb6-Eow,13.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.32973740614028046,0.8025184995516612,0.0,0.0,0.0,0.0,11.0,nbift_NDgOE,0.0
1.0,0.0,0.0,8.0,8.0,0.0,adult-onset diabetes ,0.0,0.6815813988383661,0.0,1.0,0.0,0.0,12.0,RHtD9QXouZQ,106.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.26894274343637364,0.46907106434165535,0.0,0.0,0.0,0.0,13.0,p0ssL9DNOmw,15.0
1.0,0.0,0.0,3.0,2.0,0.0,adult-onset diabetes ,0.13138339009606637,0.8025184995516612,0.0,0.0,1.0,0.0,14.0,MwTUsyPK_Gc,1.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.15827270745079272,0.8025184995516612,0.0,0.0,0.0,0.0,15.0,GSJNlUbYDIc,146.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.17099153455178392,0.5580731236151855,0.0,0.0,0.0,0.0,16.0,4Vc3yKgcUMQ,769.0
6.0,0.4981734806998682,0.23068457108919127,188.0,135.0,2.0,adult-onset diabetes ,0.047772403635681554,0.10452155595712005,2.0,0.0,3.0,3.0,17.0,aAsVy9xKQcQ,1788.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,0.7964896758501379,0.0,0.0,0.0,0.0,18.0,Fbw7xeJg8aU,0.0
155.0,5.944665767453189,2.0210499599291456,1011.0,901.0,38.0,adult-onset diabetes ,0.0,0.224324998974933,38.0,16.0,31.0,40.0,19.0,tuNls3mnsDM,425147.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.034386379070953425,1.0,0.0,0.0,0.0,0.0,20.0,qyIESgj6JKo,20.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,0.6053485081062915,0.0,0.0,0.0,0.0,21.0,LeW1grnAgyc,5.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.2623597770886167,0.6891772987441891,0.0,0.0,0.0,0.0,22.0,9sHcghYeV_o,19.0
6.0,0.7579870365855719,0.09670009059618079,330.0,237.0,0.0,adult-onset diabetes ,0.03909021683487677,0.19427865763916757,0.0,0.0,1.0,4.0,23.0,-bD95_UEECU,371.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.267497505164346,0.8025184995516612,0.0,0.0,0.0,0.0,24.0,PzWf0FBRzOI,9.0
2.0,0.0,0.0,17.0,15.0,2.0,adult-onset diabetes ,0.0,0.23606088463892533,2.0,0.0,0.0,2.0,25.0,UDG0-YV-YNI,2033.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,0.6053485081062915,0.0,0.0,0.0,0.0,26.0,ke2ivG-wz0g,38.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.32973740614028046,0.8025184995516612,0.0,0.0,0.0,0.0,27.0,ifharpQhEZ8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,1.0,0.0,0.0,0.0,0.0,28.0,LpEmnxTD3ew,0.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,0.7964896758501379,0.0,0.0,0.0,0.0,29.0,VIKwEnA24aw,0.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,0.6815813988383661,0.0,0.0,0.0,0.0,30.0,cuYpO2DPCVA,1.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,0.6815813988383661,0.0,0.0,0.0,0.0,31.0,slk_eB5hM90,0.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.20484762382219962,0.5154678985849774,0.0,0.0,0.0,0.0,32.0,V6glLWfbiNM,121.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,0.6053485081062915,0.0,0.0,0.0,0.0,33.0,FGbC6KwVBT4,18.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,0.6053485081062915,0.0,0.0,0.0,0.0,34.0,kW3DHFWIctY,12.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.27294939093637416,1.0000000000000002,0.0,0.0,0.0,0.0,35.0,6zotHLDUV4U,0.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,0.6815813988383661,0.0,0.0,0.0,0.0,36.0,8FqslcaMySs,5.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,0.6053485081062915,0.0,0.0,0.0,0.0,37.0,LJ7mK2pK2tU,0.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.0,0.4020402441612698,0.0,0.0,0.0,0.0,38.0,voOws-TCNmo,88.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.21808824914138236,0.6816019563637803,0.0,0.0,0.0,0.0,39.0,SBl3xjOxlYM,3.0
1.0,0.0,0.0,2.0,2.0,0.0,adult-onset diabetes ,0.14158492515111534,0.6891772987441891,0.0,0.0,0.0,1.0,40.0,3c8E-iS990Q,37.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.12112704055838942,0.5154678985849774,0.0,0.0,0.0,0.0,41.0,WWpzl-DdZKU,23.0
13.0,1.1521176057631806,1.3646383038258607,1563.0,941.0,6.0,adult-onset diabetes ,0.2175633290700747,0.20477906817255553,6.0,5.0,1.0,6.0,42.0,L4Mq3MWK_ls,7148.0
47.0,2.3120407682919883,0.9447192409049455,534.0,455.0,9.0,adult-onset diabetes ,0.18664646422897546,0.17959483029295042,9.0,3.0,7.0,8.0,43.0,mD6oV7-RKro,52916.0
5.0,0.33020869181128654,0.25356574568754897,77.0,69.0,0.0,adult-onset diabetes ,0.21649429312263796,0.26496714316988895,0.0,0.0,0.0,3.0,44.0,C7akYRm_8mQ,1665.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.053245963098405416,0.6411715057216809,0.0,0.0,0.0,0.0,45.0,SLEW-81fluk,7.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.20146996189562516,0.4254405389711992,0.0,0.0,0.0,0.0,46.0,HLvNahj09ZQ,17.0
0.0,0.0,0.0,0.0,0.0,0.0,adult-onset diabetes ,0.4071171686956905,0.20477906817255553,0.0,0.0,0.0,0.0,47.0,czoR90LB2lk,121.0
1.0,0.16887490931119858,0.07032581318903343,95.0,65.0,0.0,amylin,0.03950271359492115,0.21714967011684577,0.0,1.0,0.0,0.0,0.0,i-411ZMF2jI,2099.0
0.0,0.0,0.0,0.0,0.0,0.0,amylin,0.0,1.0,0.0,0.0,0.0,0.0,1.0,CdzXR_NCrEk,218.0
50.0,0.8695378824250176,2.2954074425405575,826.0,718.0,27.0,amylin,0.07370543291698733,0.0,27.0,4.0,5.0,33.0,2.0,LWDQyaKVols,65781.0
0.0,0.0,0.0,0.0,0.0,0.0,amylin,0.0,0.4736296010332684,0.0,0.0,0.0,0.0,3.0,g4inlEqLY-0,846.0
1.0,0.0,0.0,6.0,6.0,0.0,amylin,0.0,0.3554324678504175,0.0,0.0,0.0,1.0,4.0,zN5ymAuE-so,377.0
74.0,0.387881153837906,1.712252420969626,1178.0,943.0,39.0,amylin,0.0,0.0,39.0,6.0,16.0,43.0,5.0,1c6a0BNsyek,285944.0
0.0,0.0,0.0,0.0,0.0,0.0,amylin,0.0,0.27626456959497514,0.0,0.0,0.0,0.0,6.0,tjioz9RktXg,29.0
0.0,0.0,0.0,0.0,0.0,0.0,amylin,0.0,0.2753794285591306,0.0,0.0,0.0,0.0,7.0,W7Fk8O88cuM,1042.0
0.0,0.0,0.0,0.0,0.0,0.0,amylin,0.11838864572827212,0.20251264192081092,0.0,0.0,0.0,0.0,8.0,QfRpnA3CKos,881.0
